nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,south66,black,smsa,south,smsa66,wage,enroll,kww,iq,married,libcrd14,exper,region
0,1,12,27,12,12,370732,1,0,0,0,0,1,0,1,513,0,46,73,6,1,9,3
0,1,14,29,NA,12,538123,0,1,0,0,0,1,0,1,384,1,38,88,4,1,9,3
0,1,16,27,16,16,370732,1,0,0,0,0,0,1,1,500,0,27,116,1,1,5,3
0,1,15,25,12,11,360396,1,0,0,0,0,1,0,1,601,1,40,137,6,1,4,3
0,1,12,27,12,12,370732,1,0,0,0,0,1,0,1,438,0,40,105,1,1,9,3
0,1,12,25,12,12,360396,1,0,0,0,0,1,0,1,500,0,42,98,6,1,7,3
0,1,18,33,NA,18,346581,0,1,0,0,0,1,0,1,1264,0,47,122,1,1,9,3
0,1,14,26,12,14,358554,1,0,0,0,0,1,1,1,747,0,43,104,1,1,6,3
0,1,14,27,12,12,358554,1,0,0,0,0,1,0,1,513,0,29,78,1,1,7,3
0,1,12,33,NA,NA,346581,0,1,0,0,0,1,1,1,700,0,43,104,1,NA,15,3
0,1,16,29,14,12,468402,1,0,0,0,0,1,0,1,672,0,38,93,1,1,7,3
0,1,17,30,NA,NA,468402,1,0,0,0,0,1,0,1,983,1,39,87,6,1,7,3
0,1,13,29,12,12,538123,1,0,0,0,0,0,0,1,220,1,35,101,1,1,10,3
0,1,18,33,12,12,358351,1,0,0,0,0,1,0,1,1202,0,39,134,1,1,9,3
0,1,12,30,12,12,484311,1,0,0,0,0,0,0,1,667,0,39,85,1,1,12,3
0,1,14,28,NA,NA,117131,0,0,0,0,1,1,0,1,838,0,41,NA,1,1,8,3
0,1,15,25,12,12,360396,1,0,0,0,0,1,0,1,444,1,36,104,1,1,4,3
0,1,12,25,10,12,360396,1,0,0,0,0,1,0,1,543,0,25,104,6,1,7,3
0,1,14,30,12,12,484311,1,0,0,0,0,1,1,1,505,0,41,NA,1,1,10,3
0,1,12,31,NA,NA,484311,0,0,1,0,0,0,0,1,797,0,37,107,1,1,13,3
0,1,9,24,10,8,360396,1,0,0,0,0,1,0,1,357,0,18,NA,1,1,9,3
0,1,12,27,12,8,370732,1,0,0,0,0,1,0,1,500,0,30,93,1,1,9,3
0,1,12,34,NA,8,358351,0,1,0,0,0,1,0,1,962,0,47,NA,1,1,16,3
0,1,11,28,6,5,370732,1,0,0,0,0,1,0,1,350,0,31,94,6,1,11,3
0,1,15,24,6,5,360396,1,0,0,0,0,1,0,1,313,0,35,NA,6,1,3,3
0,1,16,24,17,13,360396,1,0,0,0,0,1,1,1,117,1,34,NA,1,1,2,3
0,1,12,33,10,8,358351,1,0,0,0,0,1,0,1,726,0,48,109,1,1,15,3
0,1,13,33,NA,11,141996,1,0,0,0,1,1,0,1,536,0,31,119,1,0,14,3
0,1,13,26,12,12,99110,1,0,0,0,1,1,1,1,532,0,29,98,1,1,7,3
0,1,17,28,NA,NA,99110,0,0,0,0,1,1,1,1,428,1,32,103,1,1,5,3
0,1,16,34,15,13,398168,1,0,0,0,0,1,0,1,1094,0,50,NA,1,1,12,3
0,1,12,33,NA,9,358351,0,1,0,0,0,1,0,1,1925,0,45,NA,1,1,15,3
0,1,18,32,10,12,398168,1,0,0,0,0,1,1,1,850,0,36,112,1,1,8,3
0,1,12,24,11,11,360396,1,0,0,0,0,1,0,1,365,0,34,NA,6,1,6,3
0,1,16,26,12,8,370732,1,0,0,0,0,1,0,1,474,0,29,104,6,1,4,3
0,1,13,26,11,10,370732,1,0,0,0,0,1,0,1,656,0,33,96,1,0,7,3
0,1,12,25,11,10,360396,1,0,0,0,0,1,0,1,440,0,22,NA,6,0,7,3
0,1,14,25,10,11,360396,1,0,0,0,0,1,0,1,462,0,38,102,1,1,5,3
0,0,16,28,9,NA,358554,0,0,1,0,0,1,0,1,673,0,41,103,1,1,6,3
0,0,12,24,12,12,348558,1,0,0,0,0,1,0,1,1150,0,16,NA,1,1,6,3
0,0,12,31,NA,NA,139912,0,0,0,0,0,1,0,1,800,0,37,95,4,0,13,3
0,0,12,25,NA,12,88097,0,1,0,0,0,1,0,1,460,0,23,NA,6,1,7,3
1,0,12,26,NA,NA,358554,0,0,0,0,0,1,0,1,334,0,31,93,1,1,8,3
1,0,13,26,6,8,358554,1,0,0,0,0,1,0,1,702,0,35,122,1,1,7,3
1,0,12,25,6,8,348558,1,0,0,0,0,1,0,1,524,0,37,107,4,1,7,3
0,1,7,33,NA,8,398168,0,0,1,0,0,0,0,1,667,0,37,NA,1,1,20,4
0,1,18,26,12,12,370732,1,0,0,0,0,1,0,1,641,0,48,NA,1,1,2,3
0,1,12,24,12,12,360396,1,0,0,0,0,1,0,1,800,0,40,NA,1,1,6,3
1,1,12,32,NA,12,398168,1,0,0,0,0,1,0,1,577,0,30,97,1,0,14,3
1,1,18,32,12,12,87597,1,0,0,0,0,0,0,1,423,0,41,115,1,1,8,3
1,1,18,29,NA,NA,118387,0,0,0,0,0,1,0,1,874,0,42,120,1,1,5,3
1,1,15,28,NA,12,90623,0,1,0,0,0,1,0,1,640,0,29,103,1,0,7,3
0,0,16,29,12,14,484311,1,0,0,0,0,1,1,1,1101,0,41,106,1,1,7,4
0,0,16,26,12,14,370732,1,0,0,0,0,1,0,1,649,0,32,96,1,1,4,4
0,0,12,26,8,8,370732,1,0,0,0,0,1,1,1,450,0,39,114,1,1,8,4
0,0,12,33,NA,9,358351,1,0,0,0,0,1,0,1,924,0,37,NA,4,1,15,4
0,0,11,27,NA,9,370732,0,1,0,0,0,1,0,1,698,0,33,86,1,1,10,4
0,0,15,34,NA,NA,580891,1,0,0,0,1,1,0,1,505,1,27,78,1,1,13,4
0,0,16,28,12,13,370732,1,0,0,0,0,1,1,1,556,0,38,110,1,1,6,4
0,0,17,25,12,13,360396,1,0,0,0,0,0,0,1,375,1,37,132,6,1,2,4
0,0,15,28,12,12,370732,1,0,0,0,0,1,1,1,673,0,34,126,1,1,7,4
0,0,13,30,8,8,484311,1,0,0,0,0,1,0,1,308,0,36,102,1,1,11,4
0,0,12,34,12,12,346581,1,0,0,0,0,1,0,1,585,0,41,87,1,1,16,4
0,0,12,24,12,13,387287,1,0,0,0,0,1,0,1,781,0,31,89,4,1,6,4
0,1,12,27,NA,8,364640,0,1,0,0,0,1,0,1,656,0,40,106,1,1,9,3
0,1,12,28,8,5,405155,1,0,0,0,0,1,0,1,423,0,43,100,1,1,10,3
0,1,16,28,12,12,364640,1,0,0,0,0,1,0,1,1282,0,26,98,1,1,6,3
0,1,12,25,11,12,354474,0,0,1,0,0,1,0,1,962,0,30,97,1,1,7,3
0,1,12,30,4,16,476353,1,0,0,0,0,1,0,1,800,0,38,111,1,1,12,3
0,1,12,33,12,12,352463,1,0,0,0,0,1,0,1,750,0,40,100,1,1,15,3
0,1,18,29,12,12,476353,1,0,0,0,0,1,0,1,647,0,39,110,4,1,5,3
0,1,12,29,10,12,476353,1,0,0,0,0,1,0,1,938,0,38,114,4,1,11,3
0,1,17,28,17,12,414980,1,0,0,0,0,1,0,0,537,1,43,135,4,1,5,3
0,1,15,24,13,16,354474,1,0,0,0,0,1,0,1,290,1,39,121,6,1,3,3
0,1,12,29,6,8,529281,1,0,0,1,0,0,1,0,192,0,33,95,1,0,11,5
0,1,18,30,NA,NA,476353,0,0,1,0,0,1,0,1,818,0,35,116,1,1,6,3
0,1,18,30,NA,13,476353,0,0,1,0,0,1,0,1,813,0,45,98,1,1,6,3
0,1,12,29,10,12,476353,1,0,0,0,0,1,0,1,727,0,28,90,1,1,11,3
0,1,12,24,10,12,363070,1,0,0,0,0,1,0,1,1125,0,33,116,1,1,6,3
0,1,17,28,14,NA,89240,0,0,0,0,1,1,0,1,615,1,32,110,1,1,5,3
0,1,12,26,14,NA,89240,0,0,0,0,1,1,0,1,403,0,23,97,6,0,8,3
0,1,11,26,8,9,89134,1,0,0,0,0,1,0,1,705,0,24,89,1,1,9,3
0,1,15,27,11,12,89134,1,0,0,0,0,1,0,1,337,1,33,105,1,1,6,3
0,1,17,28,11,12,373482,1,0,0,0,0,1,0,1,833,0,44,117,1,0,5,3
0,1,17,26,11,12,373482,1,0,0,0,0,1,0,1,192,1,37,75,1,1,3,3
0,1,12,26,12,12,373482,1,0,0,0,0,1,0,1,730,0,23,87,1,0,8,3
0,1,10,26,9,11,373482,1,0,0,0,0,1,0,1,542,0,23,74,1,1,10,3
0,1,12,28,11,11,364640,1,0,0,0,0,0,0,0,823,0,45,91,1,1,10,3
0,1,12,26,11,11,364640,1,0,0,0,0,1,1,0,438,0,38,90,1,1,8,3
0,1,14,24,11,11,354474,1,0,0,0,0,1,1,0,735,0,27,NA,1,1,4,3
0,1,16,24,14,12,354474,1,0,0,0,0,1,0,0,427,0,31,112,6,1,2,3
0,1,12,30,11,12,116442,1,0,0,0,0,0,0,0,340,0,38,90,1,1,12,3
0,1,13,34,14,11,401122,1,0,0,0,0,1,1,0,481,0,29,130,1,1,15,3
0,1,16,32,10,12,352463,1,0,0,0,0,1,0,0,817,0,51,108,1,1,10,3
0,1,12,28,12,12,373482,1,0,0,0,0,0,0,0,500,0,34,86,1,1,10,3
0,1,12,25,NA,NA,87052,0,0,0,0,1,1,0,0,543,0,30,101,1,0,7,3
0,1,16,26,NA,11,373482,0,1,0,0,0,1,0,0,447,0,37,125,1,0,4,3
0,1,15,25,NA,11,403411,0,0,1,0,0,0,0,0,217,0,24,94,1,1,4,3
0,1,8,26,3,6,91296,0,0,1,0,0,1,0,1,275,0,18,NA,1,0,12,3
0,1,15,24,8,10,79842,1,0,0,0,1,1,0,1,352,1,22,109,5,0,3,3
0,1,12,29,8,10,140950,1,0,0,0,0,0,0,0,721,0,31,98,1,0,11,3
0,1,12,27,3,8,91296,1,0,0,0,0,0,0,0,1008,0,36,NA,1,1,9,3
0,1,17,29,8,12,487904,1,0,0,0,0,1,0,0,654,1,36,114,1,0,6,3
0,1,16,26,NA,16,347666,1,0,0,0,0,1,0,1,803,0,27,125,1,1,4,3
0,1,12,27,8,12,370732,1,0,0,0,0,1,0,1,570,0,28,100,1,1,9,3
0,1,16,25,12,12,360396,1,0,0,0,0,1,0,1,600,0,29,104,1,1,3,3
0,1,12,24,NA,NA,348558,0,0,1,0,0,1,0,1,645,0,35,NA,1,1,6,3
0,1,13,26,14,10,358554,1,0,0,0,0,1,0,1,450,0,35,112,1,1,7,3
0,1,13,26,NA,2,358554,1,0,0,0,0,1,1,1,445,0,27,100,6,0,7,3
0,1,15,29,12,11,484311,1,0,0,0,0,0,0,1,590,0,37,104,1,1,8,3
0,1,14,25,8,12,348558,1,0,0,0,0,1,0,1,721,0,35,97,1,1,5,3
0,1,12,32,8,8,352463,1,0,0,0,0,1,0,1,693,0,33,120,1,1,14,3
0,1,13,26,8,8,364640,1,0,0,0,0,1,1,1,529,0,38,134,6,1,7,3
0,1,9,30,8,8,476353,1,0,0,0,0,1,0,1,470,0,28,92,1,0,15,3
0,1,16,26,16,13,364640,1,0,0,0,0,1,0,1,481,0,34,129,1,1,4,3
0,1,16,25,16,13,354474,1,0,0,0,0,1,0,1,462,0,31,122,1,1,3,3
0,1,17,33,6,9,391625,1,0,0,0,0,1,0,1,554,1,45,NA,1,1,10,3
0,1,14,32,12,12,352463,1,0,0,0,0,1,0,0,865,0,42,118,4,0,12,3
0,1,16,30,NA,12,476353,0,1,0,0,0,0,0,0,713,0,42,101,1,1,8,3
0,1,12,24,NA,12,354474,0,1,0,0,0,0,0,0,740,0,37,107,1,1,6,3
0,1,14,28,NA,10,364640,0,0,1,0,0,1,0,0,817,0,NA,92,4,1,8,3
0,1,12,34,11,12,361010,1,0,0,0,0,1,0,1,677,0,37,92,1,1,16,3
0,1,16,29,12,12,454179,1,0,0,0,0,1,0,1,797,1,43,121,1,1,7,3
0,1,13,24,13,17,337974,1,0,0,0,0,1,0,1,769,1,27,102,1,1,5,3
0,1,16,25,12,16,337974,1,0,0,0,0,1,0,1,462,0,33,118,1,1,3,3
0,1,14,24,12,12,363070,1,0,0,0,0,1,0,0,519,0,28,NA,1,1,4,3
0,1,12,25,12,NA,363070,1,0,0,0,0,0,0,0,393,0,38,100,1,1,7,3
0,1,13,32,9,7,361010,1,0,0,0,0,1,1,0,800,0,37,92,1,1,13,3
1,0,17,27,14,12,373482,1,0,0,0,0,1,0,0,673,0,38,108,1,1,4,3
1,0,16,33,NA,NA,401122,1,0,0,0,0,0,0,0,481,1,41,121,1,1,11,3
1,0,12,32,8,12,401122,1,0,0,0,0,0,0,0,911,0,42,119,1,1,14,3
1,0,12,25,8,8,363070,1,0,0,0,0,0,0,0,481,0,33,NA,1,0,7,3
1,0,11,33,8,8,361010,1,0,0,0,0,0,0,0,500,0,32,NA,1,0,16,3
1,0,16,24,12,12,337974,1,0,0,0,0,0,0,0,385,0,39,106,1,1,2,3
1,0,12,24,12,11,337974,1,0,0,0,0,1,0,0,436,0,24,98,1,0,6,3
1,0,12,25,7,8,337974,1,0,0,0,0,0,0,0,526,0,29,109,1,0,7,3
1,0,14,29,12,8,454179,1,0,0,0,0,0,0,0,913,0,37,NA,6,0,9,3
1,0,16,25,12,15,337974,1,0,0,0,0,0,0,0,542,0,28,120,6,0,3,3
1,0,13,28,4,16,347666,1,0,0,0,0,0,0,0,769,0,36,127,1,1,9,3
1,0,12,24,8,8,337974,1,0,0,0,0,0,0,0,226,0,26,NA,6,0,6,3
1,0,18,27,12,12,373482,1,0,0,0,0,0,0,1,711,0,24,101,1,1,3,3
0,0,18,34,8,8,352463,1,0,0,0,0,0,0,0,346,0,43,108,1,0,10,4
0,0,12,32,8,8,352463,1,0,0,0,0,0,0,0,787,0,41,91,1,1,14,4
0,0,14,26,10,12,364640,0,0,1,0,0,1,0,0,455,0,38,118,1,1,6,4
0,0,16,24,10,12,354474,0,0,1,0,0,1,0,0,460,0,25,110,6,1,2,4
0,0,13,26,NA,14,364640,0,1,0,0,0,0,0,0,277,0,37,119,1,1,7,4
0,0,17,34,8,12,391625,1,0,0,0,0,1,0,0,808,0,43,103,1,1,11,4
0,0,14,27,12,14,347666,1,0,0,0,0,0,0,0,624,0,33,103,1,1,7,4
0,0,12,26,8,12,347666,1,0,0,0,0,1,0,0,697,0,40,104,1,1,8,4
0,0,14,26,8,12,347666,1,0,0,0,0,0,0,0,378,0,32,108,1,1,6,4
0,0,12,24,8,12,337974,1,0,0,0,0,0,0,0,473,0,33,118,1,0,6,4
0,0,12,24,8,12,337974,1,0,0,0,0,0,0,0,425,0,21,98,1,0,6,4
0,0,16,24,8,12,337974,1,0,0,0,0,0,0,0,649,0,25,120,1,1,2,4
0,0,15,25,12,15,354474,1,0,0,0,0,1,0,1,491,0,25,144,1,1,4,3
0,0,18,26,12,16,364640,0,0,1,0,0,0,0,0,924,0,25,NA,4,1,2,3
0,0,12,24,12,10,354474,1,0,0,0,0,0,0,0,350,0,38,NA,1,0,6,3
0,0,13,25,13,12,337974,1,0,0,0,0,0,0,0,600,0,27,NA,1,0,6,3
0,0,9,31,3,7,487904,1,0,0,0,0,0,0,0,429,0,30,NA,1,0,16,3
0,0,12,26,2,7,373482,1,0,0,0,0,0,0,0,500,0,20,100,1,0,8,3
0,0,9,24,2,7,363070,1,0,0,0,0,0,0,0,500,0,12,NA,6,0,9,3
0,0,8,34,8,8,361010,1,0,0,0,0,0,0,0,350,0,39,NA,1,0,20,4
0,0,14,27,8,10,414980,1,0,0,0,0,0,0,0,370,0,32,86,1,1,7,4
0,0,16,24,8,12,337974,1,0,0,0,0,0,0,0,380,0,21,NA,1,1,2,4
0,0,14,25,9,12,337974,1,0,0,0,0,0,0,0,250,0,30,NA,1,1,5,4
0,0,18,30,6,8,454179,1,0,0,0,0,1,0,1,506,0,40,122,1,1,6,4
0,0,12,27,12,13,347666,1,0,0,0,0,1,0,0,619,1,35,98,1,1,9,4
0,0,16,24,12,13,337974,1,0,0,0,0,0,0,0,381,1,28,NA,1,1,2,4
0,0,12,30,NA,13,476353,1,0,0,0,0,0,0,0,361,0,37,101,1,1,12,4
0,0,12,28,NA,8,364640,0,1,0,0,0,1,0,0,588,0,33,117,1,1,10,4
0,0,12,24,NA,8,354474,0,1,0,0,0,1,0,0,350,0,35,119,1,1,6,4
0,0,12,32,8,12,336056,1,0,0,0,0,1,0,1,484,0,37,105,1,1,14,4
0,0,11,34,6,9,336056,1,0,0,0,0,0,0,0,835,0,37,104,1,0,17,4
0,0,10,29,8,12,454179,1,0,0,0,0,1,0,0,535,0,22,NA,1,1,13,4
0,1,17,28,NA,12,373482,0,0,0,0,0,0,0,0,385,0,46,111,6,1,5,4
0,1,11,25,8,8,363070,1,0,0,0,0,0,0,0,450,0,22,96,4,1,8,4
0,1,16,28,12,8,373482,1,0,0,0,0,0,0,0,491,0,29,94,1,1,6,4
0,1,12,24,NA,10,363070,0,1,0,0,0,0,0,0,914,0,41,NA,1,1,6,4
0,1,18,32,8,12,86158,1,0,0,0,0,1,0,0,831,0,36,101,1,0,8,4
0,1,12,30,8,8,454179,1,0,0,0,0,0,0,0,434,0,36,83,1,1,12,4
0,1,12,26,8,8,347666,1,0,0,0,0,0,0,0,700,0,34,112,1,1,8,4
0,1,10,26,8,8,347666,1,0,0,0,0,0,0,0,542,0,28,93,1,0,10,4
0,1,16,24,12,13,337974,1,0,0,0,0,0,0,0,231,0,27,NA,6,1,2,4
0,0,12,34,12,9,352463,1,0,0,0,0,0,0,0,395,0,42,105,1,0,16,4
0,0,12,25,NA,NA,363070,0,0,0,0,0,1,0,0,721,0,37,115,1,1,7,4
0,0,12,25,8,15,363070,1,0,0,0,0,0,0,0,1187,0,24,105,4,0,7,4
0,0,12,25,8,10,363070,1,0,0,0,0,1,0,0,501,0,27,88,1,0,7,4
0,1,16,24,16,13,337974,1,0,0,0,0,1,0,0,336,0,39,122,6,1,2,4
0,1,12,32,8,8,336056,1,0,0,0,0,0,0,0,565,0,43,96,1,0,14,4
0,0,17,34,6,12,704926,1,0,0,0,0,0,1,1,964,0,42,123,1,0,11,3
0,0,12,33,12,12,722020,1,0,0,0,0,1,0,1,1374,0,45,NA,1,1,15,3
0,0,12,28,12,12,373482,1,0,0,0,0,1,0,1,800,0,31,104,1,1,10,3
0,0,12,30,7,11,487904,1,0,0,0,0,1,0,1,609,0,43,108,1,1,12,3
0,0,16,25,12,12,363070,1,0,0,0,0,1,0,1,670,0,35,116,1,1,3,3
0,0,11,25,8,7,363070,1,0,0,0,0,1,0,1,445,0,26,92,1,1,8,3
0,0,13,25,10,12,363070,1,0,0,0,0,1,0,1,485,0,32,102,1,1,6,3
0,0,18,32,12,16,373396,1,0,0,0,0,0,0,0,710,0,45,109,1,1,8,3
0,0,12,32,NA,NA,373396,0,0,0,0,0,0,0,0,953,0,43,103,1,1,14,3
0,0,11,25,10,8,363070,1,0,0,0,0,0,0,0,480,0,22,NA,1,1,8,3
0,0,13,27,12,12,373482,1,0,0,0,0,1,0,1,500,0,39,97,1,1,8,3
0,0,16,26,12,12,373482,1,0,0,0,0,1,1,0,457,1,42,101,6,1,4,3
0,1,18,24,18,12,354474,1,0,0,0,0,0,0,0,721,0,39,NA,1,1,0,4
0,1,12,24,NA,12,354474,0,1,0,0,0,0,0,0,733,0,41,NA,1,1,6,4
0,1,12,33,8,12,391625,1,0,0,0,0,0,0,0,330,0,31,NA,1,0,15,4
0,1,12,27,8,11,364640,1,0,0,0,0,0,0,0,410,0,40,98,1,1,9,4
0,1,12,27,8,8,347666,1,0,0,0,0,0,0,0,486,0,23,96,1,1,9,4
0,1,18,31,9,13,454179,1,0,0,0,0,1,1,0,962,0,46,122,1,0,7,4
0,1,16,24,12,12,337974,1,0,0,0,0,0,0,0,359,0,29,114,1,0,2,4
1,0,12,24,9,12,393859,1,0,0,0,0,0,0,0,330,0,37,100,6,1,6,3
1,0,12,28,NA,10,364640,0,0,1,0,0,0,0,0,625,0,38,104,1,1,10,3
1,0,12,26,5,8,364640,1,0,0,0,0,0,0,0,495,0,35,111,1,1,8,3
1,0,12,29,12,12,476353,0,0,1,0,0,0,0,0,653,0,44,110,1,1,11,3
1,0,12,27,15,12,364640,1,0,0,0,0,0,0,0,722,0,26,87,1,1,9,3
1,0,12,25,15,12,354474,1,0,0,0,0,0,0,0,704,0,34,103,1,1,7,3
1,0,9,29,1,3,529281,1,0,0,0,0,0,0,0,514,0,31,NA,1,0,14,3
1,0,12,31,14,12,476353,1,0,0,0,0,1,0,0,625,0,27,95,4,1,13,3
1,0,18,29,12,15,476353,1,0,0,0,0,0,0,0,622,0,41,116,6,1,5,3
1,0,15,26,12,15,364640,1,0,0,0,0,1,0,0,427,0,31,109,1,1,5,3
1,0,12,29,12,12,487904,1,0,0,0,0,0,0,0,653,0,36,104,1,0,11,3
1,0,12,30,12,12,542115,1,0,0,0,0,0,0,0,643,0,38,104,1,0,12,3
1,0,12,34,12,12,336056,1,0,0,0,0,1,0,0,575,0,37,110,1,0,16,3
1,0,13,34,NA,NA,361010,0,0,1,0,0,0,1,0,313,1,32,100,1,1,15,3
1,0,18,24,NA,16,363070,0,1,0,0,0,0,0,0,664,0,39,116,1,1,0,3
1,0,13,32,8,13,361010,1,0,0,0,0,0,0,0,555,0,40,94,6,1,13,3
1,0,18,24,12,12,363070,1,0,0,0,0,1,0,0,300,0,44,NA,6,1,0,3
0,0,15,28,12,16,729279,1,0,0,0,0,0,0,0,642,0,38,115,1,1,7,3
0,0,14,28,12,8,364640,1,0,0,0,0,1,0,1,667,0,45,123,1,1,8,3
0,0,18,28,15,13,364640,1,0,0,0,0,1,0,1,1320,0,47,113,1,1,4,3
0,0,12,24,9,9,363070,0,0,1,0,0,1,0,1,504,0,29,NA,1,1,6,3
0,0,16,25,12,12,337974,1,0,0,0,0,1,0,1,781,0,29,106,1,1,3,3
0,0,14,25,12,12,337974,1,0,0,0,0,1,0,0,817,0,40,114,4,0,5,3
0,0,12,28,12,6,364640,1,0,0,0,0,0,0,0,520,0,32,95,6,1,10,3
0,0,12,27,12,6,364640,1,0,0,0,0,0,0,0,577,0,33,113,1,1,9,3
0,0,11,25,12,6,354474,1,0,0,0,0,0,0,0,375,0,16,NA,1,1,8,3
0,0,12,24,12,8,354474,1,0,0,0,0,0,0,0,500,0,32,NA,1,0,6,3
0,0,16,28,12,12,364640,1,0,0,0,0,1,0,0,625,0,48,111,6,1,6,3
0,0,16,34,NA,NA,352463,1,0,0,0,0,0,0,0,684,0,35,110,1,1,12,3
0,0,14,26,12,12,364640,1,0,0,0,0,0,0,0,470,0,31,100,1,1,6,3
0,0,13,27,12,12,347666,1,0,0,0,0,0,0,0,628,0,39,95,1,1,8,3
0,0,13,24,12,8,354474,1,0,0,0,0,0,0,0,525,0,20,NA,6,1,5,3
0,0,12,32,8,8,361010,1,0,0,0,0,0,0,0,554,0,34,100,1,0,14,3
1,1,16,25,12,12,354474,1,0,0,0,0,1,0,1,641,0,36,130,6,1,3,3
1,1,13,34,8,12,352463,1,0,0,0,0,1,0,1,513,0,36,98,1,0,15,3
1,1,12,27,12,12,364640,1,0,0,0,0,1,0,1,604,0,36,103,1,1,9,3
1,1,13,33,8,15,352463,1,0,0,0,0,1,0,1,700,0,39,108,1,0,14,3
1,1,12,33,8,12,704926,1,0,0,0,0,1,0,1,606,0,38,NA,1,1,15,3
1,1,12,33,NA,12,704926,0,1,0,0,0,1,0,1,1021,0,47,101,1,1,15,3
1,1,12,31,16,12,476353,1,0,0,0,0,1,0,1,714,0,43,90,6,1,13,3
1,1,12,28,8,8,364640,1,0,0,0,0,1,0,1,500,0,34,79,1,1,10,3
1,1,12,28,14,8,364640,1,0,0,0,0,1,0,1,583,0,47,94,1,1,10,3
1,1,12,31,5,8,476353,1,0,0,0,0,1,0,1,706,0,41,115,1,0,13,3
1,1,16,30,11,12,484311,1,0,0,0,0,0,0,0,520,1,39,118,1,1,8,4
1,1,16,29,NA,NA,484311,1,0,0,0,0,1,0,1,656,0,41,114,1,1,7,4
1,1,16,28,16,14,370732,1,0,0,0,0,1,0,0,684,0,33,114,1,1,6,4
1,1,13,25,11,11,400440,1,0,0,0,0,1,0,1,276,0,33,84,1,1,6,4
1,1,13,34,NA,12,141996,1,0,0,0,1,1,0,1,707,0,37,92,1,1,15,4
1,1,12,34,8,11,358351,1,0,0,0,0,1,0,1,788,0,42,107,1,1,16,3
1,1,18,31,18,12,484311,1,0,0,0,0,1,0,1,1319,0,44,137,1,1,7,3
1,1,14,28,9,8,370732,1,0,0,0,0,1,0,1,404,0,33,129,6,0,8,3
1,1,16,25,12,12,360396,1,0,0,0,0,1,0,1,300,1,41,101,1,1,3,3
1,1,12,26,12,12,370732,1,0,0,0,0,1,0,1,673,0,40,98,1,1,8,3
1,1,12,34,NA,8,358351,1,0,0,0,0,1,0,1,722,0,41,108,1,0,16,3
1,1,16,26,8,2,358554,1,0,0,0,0,0,0,1,769,0,37,114,1,0,4,3
0,1,16,30,6,12,529281,1,0,0,0,0,0,0,0,760,0,37,110,1,1,8,4
0,1,18,30,11,12,529281,1,0,0,0,0,0,0,1,434,0,37,111,1,1,6,4
0,1,13,34,12,8,352463,1,0,0,0,0,0,0,0,1192,0,30,99,1,1,15,4
0,1,17,31,NA,4,476353,0,1,0,0,0,0,0,0,462,1,39,113,1,1,8,4
0,1,12,24,12,12,363070,1,0,0,0,0,0,0,0,370,0,29,101,1,1,6,4
0,1,12,30,12,12,487904,1,0,0,0,0,0,0,0,475,0,25,99,6,0,12,4
0,1,12,28,12,12,373482,1,0,0,0,0,0,0,0,435,0,37,101,1,0,10,4
0,1,12,26,8,12,373482,1,0,0,0,0,0,0,0,332,0,24,75,6,1,8,4
0,1,16,31,12,12,542115,1,0,0,0,0,1,0,0,640,0,49,102,6,1,9,4
0,1,12,34,NA,6,401122,0,0,1,0,0,0,0,0,505,0,29,91,1,0,16,4
0,1,16,29,10,12,454179,1,0,0,0,0,0,0,0,625,0,38,113,1,0,7,4
0,1,12,31,NA,8,454179,1,0,0,0,0,0,0,0,462,0,34,120,1,1,13,4
1,1,17,27,16,16,370732,1,0,0,0,0,1,1,1,817,0,42,134,1,1,4,3
1,1,17,24,NA,13,360396,1,0,0,0,0,1,0,1,433,1,26,105,1,1,1,3
1,1,14,25,15,12,360396,1,0,0,0,0,1,0,1,641,0,32,98,6,1,5,3
1,1,15,25,15,12,360396,1,0,0,0,0,0,0,1,225,1,28,107,4,1,4,3
1,1,15,34,NA,14,167813,0,0,1,0,1,1,0,1,721,1,39,110,1,1,13,3
1,1,16,26,12,12,370732,1,0,0,0,0,1,0,1,722,0,30,101,6,1,4,3
1,1,16,29,16,16,484311,1,0,0,0,0,1,0,1,817,0,31,107,1,1,7,3
1,1,16,27,16,13,370732,1,0,0,0,0,1,0,1,664,0,43,115,1,1,5,3
1,1,18,28,12,12,370732,0,0,0,0,0,1,0,1,897,0,39,121,1,1,4,3
1,1,11,34,NA,NA,358351,1,0,0,0,0,1,0,1,793,0,40,115,1,1,17,3
1,1,15,31,10,12,484311,1,0,0,0,0,1,0,1,539,0,42,134,1,1,10,3
1,1,11,27,10,12,370732,1,0,0,0,0,1,0,1,897,0,39,NA,1,1,10,3
1,1,15,30,13,12,484311,1,0,0,0,0,1,0,1,721,0,52,105,1,1,9,3
1,1,13,24,12,12,360396,1,0,0,0,0,1,0,1,925,0,28,97,1,1,5,3
1,1,12,28,8,10,370732,1,0,0,0,0,1,0,1,508,0,38,108,1,1,10,3
1,1,16,32,8,10,358351,1,0,0,0,0,1,0,1,929,0,45,113,6,1,10,3
1,1,17,33,NA,NA,398168,1,0,0,0,0,1,0,1,705,0,47,96,1,1,10,3
1,1,12,30,NA,5,484311,0,1,0,0,0,1,0,1,865,0,39,NA,1,1,12,3
